URL, DATE Scraped, Type, Product Category, Product Name , Current Price , Old Price, Position, Product Number, Product Color, Product Description, Number of Reviews, Star Rating, Free Shipping Indicator, Number of Photos 
https://www.didi.nl/jeans-met-botanische-print-donker-blauw-ds1880112021uc,7-11-2018,Product Page, Look 85 ,Jeans met botanische print Donker blauw,                     € 34.99                ,                     € 49.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/pantalon-met-bloemendessin-donker-blauw-ds1800112041uc,7-11-2018,Product Page, Broeken ,Pantalon met bloemendessin Donker blauw,                     € 41.99                ,                     € 59.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/basis-top-met-kapmouwen-donker-blauw-ds1880312011uc,7-11-2018,Product Page, T-shirts & tops ,Basis top met kapmouwen Donker blauw,                     € 13.99                ,                     € 19.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/pantalon-met-bloemenprint-fuchsia-ds188011205jm,7-11-2018,Product Page, Look 32 ,Pantalon met bloemenprint Fuchsia,                     € 29.99                ,                     € 49.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/jeans-met-botanische-print-ecru-ds1880112041t3,7-11-2018,Product Page, Look 77 ,Jeans met botanische print Ecru,                     € 34.99                ,                     € 49.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/wijde-broek-donker-blauw-ds1820112011uc,7-11-2018,Product Page, Look 94 ,Wijde broek Donker blauw,                     € 34.99                ,                     € 49.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/luchtige-kaftan-jurk-dark-denim-ds182026203j5,7-11-2018,Product Page, Look 43 ,Luchtige kaftan jurk Dark Denim,                     € 41.99                ,                     € 59.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/mouwloze-a-lijn-jurk-dark-denim-ds181026204j5,7-11-2018,Product Page, Look 26 ,Mouwloze a-lijn jurk Dark Denim,                     € 48.99                ,                     € 69.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/stretch-legging-rood-ds180016202r0,7-11-2018,Product Page, Leggings ,Stretch legging Rood,                     € 24.99                ,                     € 49.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/nauwsluitende-gebloemde-jurk-donker-blauw-ds1880262021uc,7-11-2018,Product Page, Jurken & rokken ,Nauwsluitende gebloemde jurk Donker blauw,                     € 39.99                ,                     € 79.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/pantalon-met-bies-petrol-ds1880102031ui,7-11-2018,Product Page, Broeken ,Pantalon met bies Petrol,                     € 29.99                ,                     € 59.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/bolero-all-over-print-blauw-ds1820812121un,7-11-2018,Product Page, Accessoires ,Bolero all-over print Blauw,                     € 23.99                ,                     € 39.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/naadloos-shaping-broekje-zwart-da0000792047a,7-11-2018,Product Page, Accessoires ,Naadloos shaping broekje Zwart,99,NA,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/jumpsuit-met-botanische-print-donker-blauw-ds1820193011uc,7-11-2018,Product Page, Broeken & jeans ,Jumpsuit met botanische print Donker blauw,                     € 15.99                ,                     € 39.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/tuniek-met-botanische-print-zwart-ds1820272097a,7-11-2018,Product Page, Blouses & tunieken ,Tuniek met botanische print Zwart,                     € 29.99                ,                     € 49.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/kokerrok-met-stippenprint-donker-blauw-ds1880212011uc,7-11-2018,Product Page, Jurken & rokken ,Kokerrok met stippenprint Donker blauw,                     € 24.99                ,                     € 49.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/capri-jeans-5-pocket-donker-blauw-ds1819132011uc,7-11-2018,Product Page, Broeken ,Capri jeans 5-pocket Donker blauw,99,NA,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/soepelvallende-jurk-met-v-hals-donker-blauw-ds1800262031uc,7-11-2018,Product Page, Look 9 ,Soepelvallende jurk met V-hals Donker blauw,                     € 48.99                ,                     € 69.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/getailleerde-spijkerjurk-blauw-ds1810252041un,7-11-2018,Product Page, Look 21 ,Getailleerde spijkerjurk Blauw,                     € 41.99                ,                     € 69.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/basis-legging-met-elastische-tailleband-blauw-ds1880163011un,7-11-2018,Product Page, Basiscollectie ,Basis legging met elastische tailleband Blauw,                     € 4.79                ,                     € 11.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/basis-legging-met-elastische-tailleband-fuchsia-ds188016301jm,7-11-2018,Product Page, Basiscollectie ,Basis legging met elastische tailleband Fuchsia,                     € 4.79                ,                     € 11.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/jurk-met-v-hals-donker-blauw-dw1700252021o,7-11-2018,Product Page, Jurken & rokken ,Jurk met v-hals Donker blauw,                     € 29.99                ,                     € 59.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/jurk-met-v-hals-zwart-dw1700252027a,7-11-2018,Product Page, Jurken & rokken ,Jurk met v-hals Zwart,                     € 29.99                ,                     € 59.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/5-pocket-jeans-met-7-8e-lengte-grijs-ds1819102027c,7-11-2018,Product Page, Look 36 ,5-pocket jeans met 7/8e lengte Grijs,                     € 25.00                ,                     € 44.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/top-met-ronde-hals-petrol-ds1820622031uf,7-11-2018,Product Page, T-shirts & tops ,Top met ronde hals Petrol,                     € 19.99                ,                     € 39.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/top-met-ronde-hals-grijs-ds1820622031ud,7-11-2018,Product Page, T-shirts & tops ,Top met ronde hals Grijs,                     € 19.99                ,                     € 39.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/klassieke-blazer-petrol-ds1880752011ui,7-11-2018,Product Page, Jassen & blazers ,Klassieke blazer Petrol,                     € 34.99                ,                     € 69.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/klassieke-blazer-donker-blauw-ds1880752011uc,7-11-2018,Product Page, Jassen & blazers ,Klassieke blazer Donker blauw,                     € 34.99                ,                     € 69.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/tweekleurige-5-pocket-jeans-dark-denim-ds180010203j5?utm_source=emark&utm_medium=email&utm_campaign=campaign-nl-wk7-do&emarkconv=346F165F3618F463223926F410292F1866797699F16910590,7-11-2018,Product Page, Broeken ,Tweekleurige 5-pocket jeans Dark Denim,                     € 29.99                ,                     € 59.99                ,1,NA,NA,NA,NA,NA,NA,1
https://www.didi.nl/top-met-all-over-prints-grijs-ds1880322011ud,7-11-2018,Product Page, T-shirts & tops ,Top met all-over prints Grijs,                     € 14.99                ,                     € 29.99                ,1,NA,NA,NA,NA,NA,NA,1
