URL, DATE Scraped, Type, Product Category, Product Name , Current Price , Old Price, Position, Product Number, Product Color, Product Description, Number of Reviews, Star Rating, Free Shipping Indicator, Number of Photos 
http://www.voetbalshop.nl/fanshop.html,7-16-2018,List Page,Fanshop,Nike Nederland Vapor Match Broekje 2016-2018 Concord Clearwater,19.99,65.00,2,724624-482,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop.html,7-16-2018,List Page,Fanshop,Liona Soccer FC Twente Thuisbroekje Vrouwen 2016-2017,4.99,30.00,3,LIOFCT-16SHO,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop.html,7-16-2018,List Page,Fanshop,Nike Paris Saint Germain Tech Fleece Windrunner Hoodie Black Heather,79.99,120.00,4,AA1932-036,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop.html,7-16-2018,List Page,Fanshop,adidas Rusland Thuiskousen 2017-2018,4.99,15.00,5,BR6597,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop.html,7-16-2018,List Page,Fanshop,Nike Engeland Vapor Match Thuisshirt 2018-2020,139.99,15.00,6,893870-100,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop.html,7-16-2018,List Page,Fanshop,Nike Frankrijk Uitshirt 2018-2020 Kids,69.99,15.00,7,893988-100,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop.html,7-16-2018,List Page,Fanshop,Nike Frankrijk Uitshirt 2018-2020,84.99,15.00,8,893871-100,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop.html,7-16-2018,List Page,Fanshop,Nike Chelsea Voetbalbroekje 2018-2019 Rush Blue White,39.99,15.00,9,919181-495,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop.html,7-16-2018,List Page,Fanshop,Puma Borussia Dortmund Broekje 2016-2018 Yellow Kids,17.50,35.00,10,749834-01,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalkleding.html,7-16-2018,List Page,Voetbalkleding,adidas Tiro17 Presentatie Trainingsjack Black Dark Grey White,59.95,NA,1,AY2856,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalkleding.html,7-16-2018,List Page,Voetbalkleding,adidas Tiro17 Trainingstrui Blue Collegiate Navy White Kids,44.95,NA,2,BQ2755,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalkleding.html,7-16-2018,List Page,Voetbalkleding,adidas Tiro17 Trainingstrui White Black Kids,44.95,NA,3,BQ2757,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalkleding.html,7-16-2018,List Page,Voetbalkleding,adidas Tiro17 Trainingsjack Black White,39.95,NA,4,BQ2598,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalkleding.html,7-16-2018,List Page,Voetbalkleding,adidas Tiro17 Trainingsbroek Black White Kids,29.95,NA,5,AY2878,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalkleding.html,7-16-2018,List Page,Voetbalkleding,adidas Ajax Trainingstrui 2018-2019 Raw Gold Carbon,74.95,NA,6,CW8009,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalkleding.html,7-16-2018,List Page,Voetbalkleding,adidas Real Madrid Trainingsbroek 2018-2019 Kids Tech Onix White,39.95,NA,7,CW8639,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalkleding.html,7-16-2018,List Page,Voetbalkleding,adidas Bayern Munchen Presentatie Trainingsjack 2018-2019 Utility Ivy Red,79.95,NA,8,CW7297,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalkleding.html,7-16-2018,List Page,Voetbalkleding,adidas Bayern Munchen Trainingsshirt 2018-2019 Utility Ivy Red,44.95,NA,9,CW7262,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/voetbalkleding.html,7-16-2018,List Page,Voetbalkleding,adidas Olympique Lyon Trainingstrui 2018-2019 Black White,74.95,NA,10,CJ8312,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/olympique-lyonnais.html,7-16-2018,List Page,Olympique Lyonnais,adidas Olympique Lyonnais Thuisshort 2018-2019,39.95,NA,1,CF9158,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/olympique-lyonnais.html,7-16-2018,List Page,Olympique Lyonnais,adidas Olympique Lyonnais Kids Thuisshort 2018-2019,34.95,NA,2,CF9148,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/olympique-lyonnais.html,7-16-2018,List Page,Olympique Lyonnais,adidas Olympique Lyonnais Thuisshirt 2018-2019,89.99,NA,3,CK3171,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/olympique-lyonnais.html,7-16-2018,List Page,Olympique Lyonnais,adidas Olympique Lyon Trainingspak 2018-2019 Black White,129.99,NA,4,TPAK000578,NA,NA,NA,NA,NA,1
http://www.voetbalshop.nl/fanshop/olympique-lyonnais.html,7-16-2018,List Page,Olympique Lyonnais,adidas Olympique Lyon Trainingspak 2018-2019 Power Red,129.99,NA,5,TPAK000579,NA,NA,NA,NA,NA,1
